symbol,threshold,use_rsi_filter,use_volume_filter,use_trend_filter,rsi_min,rsi_max,min_volume_mult,take_profit_pct,stop_loss_pct,hold_timeout_hours,total_return_pct,sharpe,max_drawdown,max_drawdown_pct,win_rate_pct,profit_factor,total_trades,expectancy_pct,wf_windows_total,wf_windows_with_trades,wf_positive_pct,wf_sharpe_positive_pct,wf_pf_above_1_pct,wf_avg_return_pct,wf_avg_sharpe,wf_avg_pf,wf_avg_max_dd_pct,wf_total_trades,score_base,robust_score,robust_horizon_details,score
BNB/USDT,0.03,True,False,True,55.0,85.0,0.8,0.02,0.04,12,3.38,1.31,-0.0151,-1.51,66.67,2.11,63,0.539,3,3,100.0,100.0,100.0,1.147,1.953,2.34,-1.07,55,84.15,59.62,"{""365"": {""score"": 84.15, ""wf_positive_pct"": 100.0, ""wf_sharpe_positive_pct"": 100.0, ""wf_pf_above_1_pct"": 100.0, ""total_trades"": 63, ""total_return_pct"": 3.38, ""max_drawdown_pct"": -1.51}, ""1095"": {""score"": 53.1, ""wf_positive_pct"": 46.15, ""wf_sharpe_positive_pct"": 46.15, ""wf_pf_above_1_pct"": 53.85, ""total_trades"": 192, ""total_return_pct"": 0.31, ""max_drawdown_pct"": -4.59}, ""1825"": {""score"": 53.73, ""wf_positive_pct"": 46.15, ""wf_sharpe_positive_pct"": 46.15, ""wf_pf_above_1_pct"": 50.0, ""total_trades"": 551, ""total_return_pct"": -12.93, ""max_drawdown_pct"": -16.75}}",59.62
BNB/USDT,0.07,False,False,False,55.0,95.0,0.8,0.03,0.04,12,1.54,0.44,-0.0424,-4.24,61.22,1.29,49,0.3237,3,3,33.33,33.33,33.33,-0.293,-0.457,202.687,-1.963,42,50.05,58.94,"{""365"": {""score"": 50.05, ""wf_positive_pct"": 33.33, ""wf_sharpe_positive_pct"": 33.33, ""wf_pf_above_1_pct"": 33.33, ""total_trades"": 49, ""total_return_pct"": 1.54, ""max_drawdown_pct"": -4.24}, ""1095"": {""score"": 56.39, ""wf_positive_pct"": 58.33, ""wf_sharpe_positive_pct"": 58.33, ""wf_pf_above_1_pct"": 41.67, ""total_trades"": 197, ""total_return_pct"": -1.04, ""max_drawdown_pct"": -8.0}, ""1825"": {""score"": 64.03, ""wf_positive_pct"": 60.87, ""wf_sharpe_positive_pct"": 60.87, ""wf_pf_above_1_pct"": 39.13, ""total_trades"": 747, ""total_return_pct"": 2.93, ""max_drawdown_pct"": -12.55}}",58.94
BNB/USDT,0.03,True,False,True,60.0,90.0,0.8,0.02,0.05,12,1.81,0.79,-0.0145,-1.45,62.26,1.71,53,0.4015,3,3,100.0,100.0,100.0,0.693,1.323,2.307,-1.19,46,79.37,58.9,"{""365"": {""score"": 79.37, ""wf_positive_pct"": 100.0, ""wf_sharpe_positive_pct"": 100.0, ""wf_pf_above_1_pct"": 100.0, ""total_trades"": 53, ""total_return_pct"": 1.81, ""max_drawdown_pct"": -1.45}, ""1095"": {""score"": 55.22, ""wf_positive_pct"": 53.85, ""wf_sharpe_positive_pct"": 53.85, ""wf_pf_above_1_pct"": 53.85, ""total_trades"": 167, ""total_return_pct"": -1.68, ""max_drawdown_pct"": -4.76}, ""1825"": {""score"": 52.92, ""wf_positive_pct"": 46.15, ""wf_sharpe_positive_pct"": 46.15, ""wf_pf_above_1_pct"": 46.15, ""total_trades"": 455, ""total_return_pct"": -12.25, ""max_drawdown_pct"": -15.38}}",58.9
BNB/USDT,0.03,True,False,True,55.0,85.0,0.8,0.02,0.04,24,3.13,1.05,-0.0178,-1.78,71.19,2.05,59,0.5586,3,3,100.0,100.0,100.0,1.207,1.777,2.973,-1.187,51,81.69,58.78,"{""365"": {""score"": 81.69, ""wf_positive_pct"": 100.0, ""wf_sharpe_positive_pct"": 100.0, ""wf_pf_above_1_pct"": 100.0, ""total_trades"": 59, ""total_return_pct"": 3.13, ""max_drawdown_pct"": -1.78}, ""1095"": {""score"": 54.99, ""wf_positive_pct"": 53.85, ""wf_sharpe_positive_pct"": 53.85, ""wf_pf_above_1_pct"": 46.15, ""total_trades"": 176, ""total_return_pct"": -1.03, ""max_drawdown_pct"": -5.97}, ""1825"": {""score"": 51.89, ""wf_positive_pct"": 42.31, ""wf_sharpe_positive_pct"": 42.31, ""wf_pf_above_1_pct"": 38.46, ""total_trades"": 496, ""total_return_pct"": -11.72, ""max_drawdown_pct"": -15.67}}",58.78
BNB/USDT,0.03,True,False,True,60.0,90.0,0.8,0.02,0.06,12,1.96,0.85,-0.0143,-1.43,62.26,1.77,53,0.4197,3,3,100.0,100.0,100.0,0.743,1.42,2.36,-1.183,46,79.91,58.75,"{""365"": {""score"": 79.91, ""wf_positive_pct"": 100.0, ""wf_sharpe_positive_pct"": 100.0, ""wf_pf_above_1_pct"": 100.0, ""total_trades"": 53, ""total_return_pct"": 1.96, ""max_drawdown_pct"": -1.43}, ""1095"": {""score"": 55.35, ""wf_positive_pct"": 53.85, ""wf_sharpe_positive_pct"": 53.85, ""wf_pf_above_1_pct"": 53.85, ""total_trades"": 164, ""total_return_pct"": -0.83, ""max_drawdown_pct"": -4.17}, ""1825"": {""score"": 52.32, ""wf_positive_pct"": 46.15, ""wf_sharpe_positive_pct"": 46.15, ""wf_pf_above_1_pct"": 46.15, ""total_trades"": 449, ""total_return_pct"": -12.43, ""max_drawdown_pct"": -17.24}}",58.75
BNB/USDT,0.07,False,False,False,55.0,95.0,0.8,0.02,0.04,12,0.67,0.21,-0.0386,-3.86,64.71,1.19,51,0.1852,3,3,33.33,33.33,33.33,-0.347,-0.437,181.487,-1.81,44,48.11,58.39,"{""365"": {""score"": 48.11, ""wf_positive_pct"": 33.33, ""wf_sharpe_positive_pct"": 33.33, ""wf_pf_above_1_pct"": 33.33, ""total_trades"": 51, ""total_return_pct"": 0.67, ""max_drawdown_pct"": -3.86}, ""1095"": {""score"": 56.97, ""wf_positive_pct"": 58.33, ""wf_sharpe_positive_pct"": 58.33, ""wf_pf_above_1_pct"": 41.67, ""total_trades"": 217, ""total_return_pct"": -0.4, ""max_drawdown_pct"": -6.8}, ""1825"": {""score"": 63.35, ""wf_positive_pct"": 56.52, ""wf_sharpe_positive_pct"": 56.52, ""wf_pf_above_1_pct"": 39.13, ""total_trades"": 832, ""total_return_pct"": 2.13, ""max_drawdown_pct"": -10.83}}",58.39
BNB/USDT,0.06,True,False,False,60.0,90.0,0.8,0.02,0.04,24,-1.89,-0.44,-0.0637,-6.37,60.61,0.92,66,-0.0938,3,3,33.33,33.33,33.33,-1.59,-2.1,2.147,-2.953,47,45.71,57.28,"{""365"": {""score"": 45.71, ""wf_positive_pct"": 33.33, ""wf_sharpe_positive_pct"": 33.33, ""wf_pf_above_1_pct"": 33.33, ""total_trades"": 66, ""total_return_pct"": -1.89, ""max_drawdown_pct"": -6.37}, ""1095"": {""score"": 52.58, ""wf_positive_pct"": 53.33, ""wf_sharpe_positive_pct"": 53.33, ""wf_pf_above_1_pct"": 46.67, ""total_trades"": 261, ""total_return_pct"": -4.2, ""max_drawdown_pct"": -9.44}, ""1825"": {""score"": 64.72, ""wf_positive_pct"": 62.96, ""wf_sharpe_positive_pct"": 62.96, ""wf_pf_above_1_pct"": 44.44, ""total_trades"": 850, ""total_return_pct"": -6.89, ""max_drawdown_pct"": -11.45}}",57.28
BNB/USDT,0.06,True,False,False,65.0,95.0,0.8,0.02,0.06,24,0.19,0.07,-0.0523,-5.23,68.97,1.17,58,0.1867,3,3,33.33,33.33,33.33,-0.83,-1.16,2.213,-2.463,40,46.56,56.24,"{""365"": {""score"": 46.56, ""wf_positive_pct"": 33.33, ""wf_sharpe_positive_pct"": 33.33, ""wf_pf_above_1_pct"": 33.33, ""total_trades"": 58, ""total_return_pct"": 0.19, ""max_drawdown_pct"": -5.23}, ""1095"": {""score"": 52.94, ""wf_positive_pct"": 60.0, ""wf_sharpe_positive_pct"": 60.0, ""wf_pf_above_1_pct"": 53.33, ""total_trades"": 220, ""total_return_pct"": -2.38, ""max_drawdown_pct"": -9.52}, ""1825"": {""score"": 62.1, ""wf_positive_pct"": 62.96, ""wf_sharpe_positive_pct"": 62.96, ""wf_pf_above_1_pct"": 44.44, ""total_trades"": 680, ""total_return_pct"": -7.45, ""max_drawdown_pct"": -15.46}}",56.24
BNB/USDT,0.07,False,False,False,55.0,95.0,0.8,0.02,0.05,12,-0.12,-0.02,-0.0452,-4.52,63.27,1.01,49,0.0147,3,3,33.33,33.33,33.33,-0.607,-0.657,181.423,-1.843,42,46.01,56.12,"{""365"": {""score"": 46.01, ""wf_positive_pct"": 33.33, ""wf_sharpe_positive_pct"": 33.33, ""wf_pf_above_1_pct"": 33.33, ""total_trades"": 49, ""total_return_pct"": -0.12, ""max_drawdown_pct"": -4.52}, ""1095"": {""score"": 53.01, ""wf_positive_pct"": 50.0, ""wf_sharpe_positive_pct"": 50.0, ""wf_pf_above_1_pct"": 41.67, ""total_trades"": 205, ""total_return_pct"": -2.71, ""max_drawdown_pct"": -9.13}, ""1825"": {""score"": 62.02, ""wf_positive_pct"": 56.52, ""wf_sharpe_positive_pct"": 56.52, ""wf_pf_above_1_pct"": 34.78, ""total_trades"": 797, ""total_return_pct"": -3.88, ""max_drawdown_pct"": -12.23}}",56.12
BNB/USDT,0.06,True,False,False,65.0,95.0,0.8,0.02,0.05,24,-0.35,-0.07,-0.0467,-4.67,64.41,1.06,59,0.066,3,3,33.33,33.33,33.33,-1.007,-1.33,2.173,-2.237,41,46.1,55.87,"{""365"": {""score"": 46.1, ""wf_positive_pct"": 33.33, ""wf_sharpe_positive_pct"": 33.33, ""wf_pf_above_1_pct"": 33.33, ""total_trades"": 59, ""total_return_pct"": -0.35, ""max_drawdown_pct"": -4.67}, ""1095"": {""score"": 49.28, ""wf_positive_pct"": 53.33, ""wf_sharpe_positive_pct"": 53.33, ""wf_pf_above_1_pct"": 46.67, ""total_trades"": 231, ""total_return_pct"": -4.51, ""max_drawdown_pct"": -10.49}, ""1825"": {""score"": 63.74, ""wf_positive_pct"": 66.67, ""wf_sharpe_positive_pct"": 66.67, ""wf_pf_above_1_pct"": 40.74, ""total_trades"": 718, ""total_return_pct"": -10.4, ""max_drawdown_pct"": -16.33}}",55.87
BNB/USDT,0.07,False,False,False,55.0,95.0,0.8,0.02,0.07,12,1.06,0.3,-0.0439,-4.39,68.09,1.3,47,0.2804,3,3,33.33,33.33,66.67,-0.217,-0.327,181.517,-1.987,40,48.72,55.17,"{""365"": {""score"": 48.72, ""wf_positive_pct"": 33.33, ""wf_sharpe_positive_pct"": 33.33, ""wf_pf_above_1_pct"": 66.67, ""total_trades"": 47, ""total_return_pct"": 1.06, ""max_drawdown_pct"": -4.39}, ""1095"": {""score"": 49.75, ""wf_positive_pct"": 41.67, ""wf_sharpe_positive_pct"": 41.67, ""wf_pf_above_1_pct"": 50.0, ""total_trades"": 194, ""total_return_pct"": -1.09, ""max_drawdown_pct"": -8.98}, ""1825"": {""score"": 61.01, ""wf_positive_pct"": 52.17, ""wf_sharpe_positive_pct"": 52.17, ""wf_pf_above_1_pct"": 34.78, ""total_trades"": 751, ""total_return_pct"": 1.95, ""max_drawdown_pct"": -10.77}}",55.17
BNB/USDT,0.07,False,False,False,55.0,95.0,0.8,0.02,0.06,12,1.01,0.3,-0.0412,-4.12,67.35,1.26,49,0.2472,3,3,33.33,33.33,33.33,-0.237,-0.347,181.507,-1.897,42,48.82,54.94,"{""365"": {""score"": 48.82, ""wf_positive_pct"": 33.33, ""wf_sharpe_positive_pct"": 33.33, ""wf_pf_above_1_pct"": 33.33, ""total_trades"": 49, ""total_return_pct"": 1.01, ""max_drawdown_pct"": -4.12}, ""1095"": {""score"": 49.78, ""wf_positive_pct"": 41.67, ""wf_sharpe_positive_pct"": 41.67, ""wf_pf_above_1_pct"": 41.67, ""total_trades"": 198, ""total_return_pct"": -1.22, ""max_drawdown_pct"": -9.05}, ""1825"": {""score"": 60.48, ""wf_positive_pct"": 52.17, ""wf_sharpe_positive_pct"": 52.17, ""wf_pf_above_1_pct"": 34.78, ""total_trades"": 768, ""total_return_pct"": -1.2, ""max_drawdown_pct"": -10.5}}",54.94
BNB/USDT,0.03,True,False,True,55.0,85.0,0.8,0.03,0.06,12,2.4,0.83,-0.0213,-2.13,63.93,1.77,61,0.4128,3,3,66.67,66.67,100.0,0.88,1.233,1.88,-1.447,53,64.57,54.73,"{""365"": {""score"": 64.57, ""wf_positive_pct"": 66.67, ""wf_sharpe_positive_pct"": 66.67, ""wf_pf_above_1_pct"": 100.0, ""total_trades"": 61, ""total_return_pct"": 2.4, ""max_drawdown_pct"": -2.13}, ""1095"": {""score"": 52.52, ""wf_positive_pct"": 46.15, ""wf_sharpe_positive_pct"": 46.15, ""wf_pf_above_1_pct"": 53.85, ""total_trades"": 181, ""total_return_pct"": -0.57, ""max_drawdown_pct"": -4.57}, ""1825"": {""score"": 52.12, ""wf_positive_pct"": 42.31, ""wf_sharpe_positive_pct"": 42.31, ""wf_pf_above_1_pct"": 42.31, ""total_trades"": 496, ""total_return_pct"": -9.78, ""max_drawdown_pct"": -14.84}}",54.73
BNB/USDT,0.07,False,False,False,55.0,95.0,0.8,0.03,0.05,12,0.99,0.29,-0.0433,-4.33,61.7,1.16,47,0.1984,3,3,33.33,33.33,33.33,-0.473,-0.6,202.643,-1.93,40,48.65,53.98,"{""365"": {""score"": 48.65, ""wf_positive_pct"": 33.33, ""wf_sharpe_positive_pct"": 33.33, ""wf_pf_above_1_pct"": 33.33, ""total_trades"": 47, ""total_return_pct"": 0.99, ""max_drawdown_pct"": -4.33}, ""1095"": {""score"": 49.34, ""wf_positive_pct"": 41.67, ""wf_sharpe_positive_pct"": 50.0, ""wf_pf_above_1_pct"": 33.33, ""total_trades"": 188, ""total_return_pct"": -2.73, ""max_drawdown_pct"": -10.17}, ""1825"": {""score"": 58.9, ""wf_positive_pct"": 52.17, ""wf_sharpe_positive_pct"": 56.52, ""wf_pf_above_1_pct"": 39.13, ""total_trades"": 716, ""total_return_pct"": -0.78, ""max_drawdown_pct"": -14.48}}",53.98
BNB/USDT,0.06,False,False,False,55.0,95.0,0.8,0.03,0.06,24,0.59,0.15,-0.0649,-6.49,61.02,1.18,59,0.224,3,3,33.33,33.33,33.33,-0.6,-0.897,2.477,-2.883,40,46.94,53.64,"{""365"": {""score"": 46.94, ""wf_positive_pct"": 33.33, ""wf_sharpe_positive_pct"": 33.33, ""wf_pf_above_1_pct"": 33.33, ""total_trades"": 59, ""total_return_pct"": 0.59, ""max_drawdown_pct"": -6.49}, ""1095"": {""score"": 45.95, ""wf_positive_pct"": 53.33, ""wf_sharpe_positive_pct"": 53.33, ""wf_pf_above_1_pct"": 46.67, ""total_trades"": 229, ""total_return_pct"": 2.29, ""max_drawdown_pct"": -8.34}, ""1825"": {""score"": 60.93, ""wf_positive_pct"": 51.85, ""wf_sharpe_positive_pct"": 51.85, ""wf_pf_above_1_pct"": 37.04, ""total_trades"": 790, ""total_return_pct"": 3.14, ""max_drawdown_pct"": -13.01}}",53.64
BNB/USDT,0.03,True,False,True,55.0,85.0,0.8,0.03,0.06,24,5.23,1.44,-0.0185,-1.85,66.67,2.24,57,0.8232,3,3,100.0,100.0,100.0,1.757,2.133,2.497,-1.28,49,85.15,53.28,"{""365"": {""score"": 85.15, ""wf_positive_pct"": 100.0, ""wf_sharpe_positive_pct"": 100.0, ""wf_pf_above_1_pct"": 100.0, ""total_trades"": 57, ""total_return_pct"": 5.23, ""max_drawdown_pct"": -1.85}, ""1095"": {""score"": 46.76, ""wf_positive_pct"": 61.54, ""wf_sharpe_positive_pct"": 61.54, ""wf_pf_above_1_pct"": 53.85, ""total_trades"": 157, ""total_return_pct"": 3.72, ""max_drawdown_pct"": -4.2}, ""1825"": {""score"": 44.44, ""wf_positive_pct"": 46.15, ""wf_sharpe_positive_pct"": 46.15, ""wf_pf_above_1_pct"": 38.46, ""total_trades"": 415, ""total_return_pct"": -3.13, ""max_drawdown_pct"": -14.1}}",53.28
BNB/USDT,0.03,True,False,True,60.0,90.0,0.8,0.03,0.07,24,3.14,1.0,-0.0185,-1.85,60.42,1.83,48,0.6091,3,3,66.67,66.67,100.0,1.18,1.637,2.65,-1.407,41,68.42,53.25,"{""365"": {""score"": 68.42, ""wf_positive_pct"": 66.67, ""wf_sharpe_positive_pct"": 66.67, ""wf_pf_above_1_pct"": 100.0, ""total_trades"": 48, ""total_return_pct"": 3.14, ""max_drawdown_pct"": -1.85}, ""1095"": {""score"": 42.07, ""wf_positive_pct"": 53.85, ""wf_sharpe_positive_pct"": 53.85, ""wf_pf_above_1_pct"": 53.85, ""total_trades"": 143, ""total_return_pct"": 1.24, ""max_drawdown_pct"": -4.63}, ""1825"": {""score"": 53.89, ""wf_positive_pct"": 50.0, ""wf_sharpe_positive_pct"": 50.0, ""wf_pf_above_1_pct"": 38.46, ""total_trades"": 353, ""total_return_pct"": -4.86, ""max_drawdown_pct"": -12.58}}",53.25
BNB/USDT,0.03,True,False,True,55.0,85.0,0.8,0.03,0.05,12,1.84,0.63,-0.0215,-2.15,63.93,1.56,61,0.3409,3,3,66.67,66.67,100.0,0.69,0.947,1.613,-1.59,53,57.43,53.23,"{""365"": {""score"": 57.43, ""wf_positive_pct"": 66.67, ""wf_sharpe_positive_pct"": 66.67, ""wf_pf_above_1_pct"": 100.0, ""total_trades"": 61, ""total_return_pct"": 1.84, ""max_drawdown_pct"": -2.15}, ""1095"": {""score"": 52.36, ""wf_positive_pct"": 46.15, ""wf_sharpe_positive_pct"": 46.15, ""wf_pf_above_1_pct"": 53.85, ""total_trades"": 184, ""total_return_pct"": -1.91, ""max_drawdown_pct"": -5.27}, ""1825"": {""score"": 52.07, ""wf_positive_pct"": 42.31, ""wf_sharpe_positive_pct"": 42.31, ""wf_pf_above_1_pct"": 38.46, ""total_trades"": 504, ""total_return_pct"": -10.73, ""max_drawdown_pct"": -15.39}}",53.23
BNB/USDT,0.07,True,False,False,65.0,95.0,0.8,0.02,0.05,12,0.55,0.2,-0.0344,-3.44,62.79,1.17,43,0.159,3,3,33.33,33.33,33.33,-0.387,-0.537,142.617,-1.523,36,48.04,52.82,"{""365"": {""score"": 48.04, ""wf_positive_pct"": 33.33, ""wf_sharpe_positive_pct"": 33.33, ""wf_pf_above_1_pct"": 33.33, ""total_trades"": 43, ""total_return_pct"": 0.55, ""max_drawdown_pct"": -3.44}, ""1095"": {""score"": 49.19, ""wf_positive_pct"": 41.67, ""wf_sharpe_positive_pct"": 41.67, ""wf_pf_above_1_pct"": 33.33, ""total_trades"": 165, ""total_return_pct"": -5.37, ""max_drawdown_pct"": -9.67}, ""1825"": {""score"": 56.91, ""wf_positive_pct"": 52.17, ""wf_sharpe_positive_pct"": 52.17, ""wf_pf_above_1_pct"": 34.78, ""total_trades"": 558, ""total_return_pct"": -10.28, ""max_drawdown_pct"": -13.9}}",52.82
BNB/USDT,0.07,True,False,False,65.0,95.0,0.8,0.02,0.06,12,0.97,0.33,-0.0305,-3.05,64.29,1.28,42,0.2458,3,3,33.33,33.33,33.33,-0.253,-0.417,142.657,-1.407,35,49.31,52.67,"{""365"": {""score"": 49.31, ""wf_positive_pct"": 33.33, ""wf_sharpe_positive_pct"": 33.33, ""wf_pf_above_1_pct"": 33.33, ""total_trades"": 42, ""total_return_pct"": 0.97, ""max_drawdown_pct"": -3.05}, ""1095"": {""score"": 49.08, ""wf_positive_pct"": 41.67, ""wf_sharpe_positive_pct"": 41.67, ""wf_pf_above_1_pct"": 33.33, ""total_trades"": 156, ""total_return_pct"": -4.66, ""max_drawdown_pct"": -9.65}, ""1825"": {""score"": 56.16, ""wf_positive_pct"": 52.17, ""wf_sharpe_positive_pct"": 52.17, ""wf_pf_above_1_pct"": 34.78, ""total_trades"": 530, ""total_return_pct"": -11.11, ""max_drawdown_pct"": -15.32}}",52.67
BNB/USDT,0.06,True,False,False,60.0,90.0,0.8,0.03,0.06,24,0.3,0.09,-0.0587,-5.87,60.0,1.17,55,0.2183,3,3,33.33,33.33,33.33,-0.713,-1.2,2.473,-2.737,36,46.52,52.31,"{""365"": {""score"": 46.52, ""wf_positive_pct"": 33.33, ""wf_sharpe_positive_pct"": 33.33, ""wf_pf_above_1_pct"": 33.33, ""total_trades"": 55, ""total_return_pct"": 0.3, ""max_drawdown_pct"": -5.87}, ""1095"": {""score"": 45.18, ""wf_positive_pct"": 53.33, ""wf_sharpe_positive_pct"": 53.33, ""wf_pf_above_1_pct"": 46.67, ""total_trades"": 207, ""total_return_pct"": -1.37, ""max_drawdown_pct"": -9.75}, ""1825"": {""score"": 58.9, ""wf_positive_pct"": 51.85, ""wf_sharpe_positive_pct"": 51.85, ""wf_pf_above_1_pct"": 29.63, ""total_trades"": 667, ""total_return_pct"": -1.24, ""max_drawdown_pct"": -11.53}}",52.31
BNB/USDT,0.03,True,False,True,60.0,90.0,0.8,0.04,0.05,24,2.31,0.62,-0.0232,-2.32,56.25,1.57,48,0.5031,3,3,100.0,100.0,100.0,0.807,0.98,1.743,-1.973,41,72.39,52.15,"{""365"": {""score"": 72.39, ""wf_positive_pct"": 100.0, ""wf_sharpe_positive_pct"": 100.0, ""wf_pf_above_1_pct"": 100.0, ""total_trades"": 48, ""total_return_pct"": 2.31, ""max_drawdown_pct"": -2.32}, ""1095"": {""score"": 37.39, ""wf_positive_pct"": 53.85, ""wf_sharpe_positive_pct"": 53.85, ""wf_pf_above_1_pct"": 53.85, ""total_trades"": 147, ""total_return_pct"": 2.19, ""max_drawdown_pct"": -4.08}, ""1825"": {""score"": 52.91, ""wf_positive_pct"": 46.15, ""wf_sharpe_positive_pct"": 46.15, ""wf_pf_above_1_pct"": 34.62, ""total_trades"": 363, ""total_return_pct"": -0.49, ""max_drawdown_pct"": -11.64}}",52.15
BNB/USDT,0.03,True,False,True,60.0,90.0,0.8,0.02,0.06,24,1.37,0.52,-0.0185,-1.85,64.0,1.57,50,0.3569,3,3,66.67,66.67,66.67,0.69,1.15,3.437,-1.407,43,64.12,51.9,"{""365"": {""score"": 64.12, ""wf_positive_pct"": 66.67, ""wf_sharpe_positive_pct"": 66.67, ""wf_pf_above_1_pct"": 66.67, ""total_trades"": 50, ""total_return_pct"": 1.37, ""max_drawdown_pct"": -1.85}, ""1095"": {""score"": 54.82, ""wf_positive_pct"": 53.85, ""wf_sharpe_positive_pct"": 53.85, ""wf_pf_above_1_pct"": 53.85, ""total_trades"": 149, ""total_return_pct"": -1.97, ""max_drawdown_pct"": -5.36}, ""1825"": {""score"": 45.26, ""wf_positive_pct"": 46.15, ""wf_sharpe_positive_pct"": 46.15, ""wf_pf_above_1_pct"": 34.62, ""total_trades"": 392, ""total_return_pct"": -14.04, ""max_drawdown_pct"": -17.7}}",51.9
BNB/USDT,0.06,True,False,False,60.0,90.0,0.8,0.03,0.05,24,-0.23,-0.03,-0.0553,-5.53,56.14,1.08,57,0.1048,3,3,33.33,33.33,33.33,-0.887,-1.33,2.437,-2.623,38,45.83,51.49,"{""365"": {""score"": 45.83, ""wf_positive_pct"": 33.33, ""wf_sharpe_positive_pct"": 33.33, ""wf_pf_above_1_pct"": 33.33, ""total_trades"": 57, ""total_return_pct"": -0.23, ""max_drawdown_pct"": -5.53}, ""1095"": {""score"": 43.15, ""wf_positive_pct"": 46.67, ""wf_sharpe_positive_pct"": 46.67, ""wf_pf_above_1_pct"": 46.67, ""total_trades"": 218, ""total_return_pct"": -1.56, ""max_drawdown_pct"": -9.11}, ""1825"": {""score"": 58.76, ""wf_positive_pct"": 51.85, ""wf_sharpe_positive_pct"": 51.85, ""wf_pf_above_1_pct"": 37.04, ""total_trades"": 708, ""total_return_pct"": -3.57, ""max_drawdown_pct"": -13.54}}",51.49
BNB/USDT,0.03,False,False,True,55.0,95.0,0.8,0.02,0.07,36,0.13,0.05,-0.052,-5.2,62.69,1.17,67,0.1655,3,3,66.67,66.67,66.67,0.437,0.45,2.42,-2.397,57,59.17,51.0,"{""365"": {""score"": 59.17, ""wf_positive_pct"": 66.67, ""wf_sharpe_positive_pct"": 66.67, ""wf_pf_above_1_pct"": 66.67, ""total_trades"": 67, ""total_return_pct"": 0.13, ""max_drawdown_pct"": -5.2}, ""1095"": {""score"": 45.19, ""wf_positive_pct"": 30.77, ""wf_sharpe_positive_pct"": 30.77, ""wf_pf_above_1_pct"": 30.77, ""total_trades"": 186, ""total_return_pct"": -5.12, ""max_drawdown_pct"": -10.11}, ""1825"": {""score"": 51.21, ""wf_positive_pct"": 38.46, ""wf_sharpe_positive_pct"": 38.46, ""wf_pf_above_1_pct"": 38.46, ""total_trades"": 555, ""total_return_pct"": -9.62, ""max_drawdown_pct"": -15.51}}",51.0
BNB/USDT,0.03,True,False,True,55.0,85.0,0.8,0.03,0.05,24,4.82,1.32,-0.0187,-1.87,66.67,2.07,57,0.7667,3,3,100.0,100.0,100.0,1.62,1.98,2.29,-1.283,49,84.07,50.93,"{""365"": {""score"": 84.07, ""wf_positive_pct"": 100.0, ""wf_sharpe_positive_pct"": 100.0, ""wf_pf_above_1_pct"": 100.0, ""total_trades"": 57, ""total_return_pct"": 4.82, ""max_drawdown_pct"": -1.87}, ""1095"": {""score"": 39.6, ""wf_positive_pct"": 53.85, ""wf_sharpe_positive_pct"": 53.85, ""wf_pf_above_1_pct"": 53.85, ""total_trades"": 163, ""total_return_pct"": 2.06, ""max_drawdown_pct"": -4.37}, ""1825"": {""score"": 44.47, ""wf_positive_pct"": 46.15, ""wf_sharpe_positive_pct"": 46.15, ""wf_pf_above_1_pct"": 34.62, ""total_trades"": 429, ""total_return_pct"": -2.5, ""max_drawdown_pct"": -12.05}}",50.93
BNB/USDT,0.06,True,False,False,55.0,85.0,0.8,0.03,0.04,24,0.7,0.18,-0.0513,-5.13,56.14,1.17,57,0.2307,3,3,33.33,33.33,33.33,-0.54,-1.093,2.497,-2.54,42,47.56,50.9,"{""365"": {""score"": 47.56, ""wf_positive_pct"": 33.33, ""wf_sharpe_positive_pct"": 33.33, ""wf_pf_above_1_pct"": 33.33, ""total_trades"": 57, ""total_return_pct"": 0.7, ""max_drawdown_pct"": -5.13}, ""1095"": {""score"": 47.65, ""wf_positive_pct"": 53.33, ""wf_sharpe_positive_pct"": 53.33, ""wf_pf_above_1_pct"": 46.67, ""total_trades"": 233, ""total_return_pct"": 0.97, ""max_drawdown_pct"": -7.79}, ""1825"": {""score"": 54.18, ""wf_positive_pct"": 51.85, ""wf_sharpe_positive_pct"": 51.85, ""wf_pf_above_1_pct"": 33.33, ""total_trades"": 787, ""total_return_pct"": 0.07, ""max_drawdown_pct"": -11.16}}",50.9
BNB/USDT,0.03,True,False,True,60.0,90.0,0.8,0.04,0.05,36,2.15,0.52,-0.0295,-2.95,52.08,1.46,48,0.4467,3,3,66.67,66.67,66.67,0.84,0.937,2.123,-2.213,41,63.79,50.79,"{""365"": {""score"": 63.79, ""wf_positive_pct"": 66.67, ""wf_sharpe_positive_pct"": 66.67, ""wf_pf_above_1_pct"": 66.67, ""total_trades"": 48, ""total_return_pct"": 2.15, ""max_drawdown_pct"": -2.95}, ""1095"": {""score"": 35.81, ""wf_positive_pct"": 53.85, ""wf_sharpe_positive_pct"": 53.85, ""wf_pf_above_1_pct"": 46.15, ""total_trades"": 143, ""total_return_pct"": 1.25, ""max_drawdown_pct"": -5.43}, ""1825"": {""score"": 54.58, ""wf_positive_pct"": 50.0, ""wf_sharpe_positive_pct"": 50.0, ""wf_pf_above_1_pct"": 50.0, ""total_trades"": 357, ""total_return_pct"": -0.59, ""max_drawdown_pct"": -10.6}}",50.79
