symbol,threshold,use_rsi_filter,use_volume_filter,use_trend_filter,rsi_min,rsi_max,min_volume_mult,take_profit_pct,stop_loss_pct,hold_timeout_hours,total_return_pct,sharpe,max_drawdown,max_drawdown_pct,win_rate_pct,profit_factor,total_trades,expectancy_pct,wf_windows_total,wf_windows_with_trades,wf_positive_pct,wf_sharpe_positive_pct,wf_pf_above_1_pct,wf_avg_return_pct,wf_avg_sharpe,wf_avg_pf,wf_avg_max_dd_pct,wf_total_trades,score_base,robust_score,robust_horizon_details,score
SUI/USDT,0.06,True,False,True,55.0,85.0,0.8,0.02,0.04,24,-1.93,-0.44,-0.0476,-4.76,66.13,0.95,62,-0.0638,3,3,66.67,66.67,66.67,0.167,0.177,1.29,-1.73,41,44.58,-1.0,,-1.0
SUI/USDT,0.05,False,False,True,55.0,95.0,0.8,0.03,0.04,36,-2.69,-0.4,-0.0685,-6.85,55.06,0.96,89,-0.0546,3,3,66.67,66.67,66.67,0.21,0.297,1.267,-2.69,60,43.87,-1.0,,-1.0
SUI/USDT,0.03,False,False,False,55.0,95.0,0.8,0.03,0.05,12,-20.65,-1.31,-0.2799,-27.99,54.64,0.91,765,-0.1136,3,3,66.67,66.67,66.67,-0.187,0.01,1.133,-6.01,318,43.72,-1.0,,-1.0
SUI/USDT,0.03,True,False,False,60.0,90.0,0.8,0.03,0.06,12,-11.74,-0.8,-0.1664,-16.64,55.99,0.97,559,-0.0349,3,3,66.67,66.67,66.67,-0.653,-0.233,1.1,-5.553,225,43.66,-1.0,,-1.0
SUI/USDT,0.04,True,False,True,65.0,95.0,0.8,0.02,0.07,36,0.81,0.17,-0.0558,-5.58,78.26,1.15,69,0.1967,3,3,66.67,66.67,66.67,-0.833,-0.557,1.173,-3.483,40,43.62,-1.0,,-1.0
SUI/USDT,0.05,False,False,True,55.0,95.0,0.8,0.04,0.07,12,-3.68,-0.56,-0.0719,-7.19,52.27,0.88,88,-0.1822,3,3,66.67,66.67,66.67,0.17,0.187,1.23,-2.74,58,43.02,-1.0,,-1.0
SUI/USDT,0.07,False,False,False,55.0,95.0,0.8,0.03,0.05,12,-14.16,-1.31,-0.2613,-26.13,54.08,0.83,294,-0.2766,3,3,66.67,66.67,66.67,-0.153,0.197,1.363,-4.653,118,42.95,-1.0,,-1.0
SUI/USDT,0.05,True,False,False,55.0,85.0,0.8,0.04,0.06,36,-6.71,-0.37,-0.1744,-17.44,55.87,0.97,281,-0.0702,3,3,66.67,100.0,100.0,1.353,0.677,1.247,-5.5,113,42.9,-1.0,,-1.0
SUI/USDT,0.06,True,True,False,55.0,85.0,0.8,0.04,0.06,36,-11.61,-0.89,-0.1949,-19.49,54.21,0.85,214,-0.3446,3,3,66.67,66.67,66.67,1.163,0.663,1.303,-4.973,79,42.61,-1.0,,-1.0
SUI/USDT,0.06,True,False,False,60.0,90.0,0.8,0.03,0.06,12,-13.08,-1.21,-0.2192,-21.92,56.05,0.85,314,-0.2368,3,3,66.67,66.67,66.67,0.193,0.38,1.26,-4.073,122,42.32,-1.0,,-1.0
SUI/USDT,0.05,True,True,False,55.0,85.0,0.8,0.04,0.06,36,-7.54,-0.47,-0.1566,-15.66,56.52,0.94,253,-0.1257,3,3,66.67,66.67,66.67,0.637,0.36,1.21,-5.21,95,42.31,-1.0,,-1.0
SUI/USDT,0.05,True,False,True,55.0,85.0,0.8,0.03,0.05,36,-1.42,-0.19,-0.058,-5.8,62.69,1.02,67,0.0278,3,3,33.33,33.33,66.67,0.213,0.51,1.817,-2.827,44,42.22,-1.0,,-1.0
SUI/USDT,0.03,False,True,True,55.0,95.0,0.8,0.02,0.05,36,-2.69,-0.34,-0.0701,-7.01,68.24,0.98,148,-0.0248,3,3,66.67,66.67,66.67,0.153,0.047,1.12,-2.72,89,41.62,-1.0,,-1.0
SUI/USDT,0.03,False,True,False,55.0,95.0,0.8,0.03,0.07,24,-20.62,-1.27,-0.2687,-26.87,59.87,0.85,466,-0.2656,3,3,66.67,66.67,66.67,-0.023,0.21,1.197,-5.737,196,41.58,-1.0,,-1.0
SUI/USDT,0.06,True,True,False,60.0,90.0,0.8,0.04,0.05,36,-13.95,-1.08,-0.2181,-21.81,50.21,0.82,235,-0.3884,3,3,66.67,66.67,66.67,0.583,0.45,1.257,-4.843,88,41.31,-1.0,,-1.0
SUI/USDT,0.04,True,False,True,60.0,90.0,0.8,0.03,0.07,24,-0.74,-0.07,-0.0494,-4.94,63.95,1.07,86,0.1004,3,3,66.67,66.67,66.67,-0.337,-0.22,1.103,-3.553,53,41.09,-1.0,,-1.0
SUI/USDT,0.05,True,False,True,60.0,90.0,0.8,0.03,0.07,24,-1.18,-0.18,-0.0468,-4.68,62.96,0.99,54,-0.0196,3,3,66.67,66.67,66.67,-0.313,-0.337,1.117,-3.08,35,41.04,-1.0,,-1.0
SUI/USDT,0.04,True,False,False,55.0,85.0,0.8,0.04,0.06,36,-8.78,-0.45,-0.1597,-15.97,56.45,0.97,349,-0.0639,3,3,66.67,66.67,66.67,0.263,0.18,1.09,-6.663,137,41.03,-1.0,,-1.0
SUI/USDT,0.05,True,True,False,60.0,90.0,0.8,0.04,0.05,36,-8.1,-0.52,-0.1562,-15.62,54.41,0.94,272,-0.1196,3,3,66.67,66.67,66.67,-0.083,0.0,1.13,-4.97,106,40.96,-1.0,,-1.0
SUI/USDT,0.06,False,False,False,55.0,95.0,0.8,0.03,0.05,12,-15.4,-1.31,-0.2576,-25.76,54.88,0.85,379,-0.2245,3,3,66.67,66.67,66.67,-0.357,-0.01,1.197,-5.167,155,40.8,-1.0,,-1.0
SUI/USDT,0.04,True,False,False,60.0,90.0,0.8,0.02,0.04,36,-18.46,-1.55,-0.212,-21.2,64.41,0.86,517,-0.1921,3,3,66.67,66.67,66.67,-1.03,-0.523,1.047,-5.187,192,40.8,-1.0,,-1.0
SUI/USDT,0.06,True,True,False,55.0,85.0,0.8,0.03,0.07,12,-12.2,-1.23,-0.1612,-16.12,54.17,0.79,240,-0.3312,3,3,66.67,66.67,66.67,0.143,0.18,1.14,-3.733,91,40.62,-1.0,,-1.0
SUI/USDT,0.04,False,False,False,55.0,95.0,0.8,0.02,0.04,12,-25.93,-2.11,-0.284,-28.4,58.98,0.84,724,-0.1996,3,3,66.67,66.67,66.67,-1.867,-0.877,0.99,-5.653,285,40.43,-1.0,,-1.0
SUI/USDT,0.03,True,True,False,60.0,90.0,0.8,0.03,0.06,12,-17.53,-1.43,-0.2032,-20.32,54.46,0.85,448,-0.2073,3,3,66.67,66.67,66.67,-1.247,-0.58,1.05,-4.577,180,40.25,-1.0,,-1.0
SUI/USDT,0.08,True,False,False,55.0,85.0,0.8,0.04,0.06,36,-7.99,-0.67,-0.1741,-17.41,51.41,0.84,142,-0.3379,3,3,66.67,66.67,66.67,0.443,0.387,1.187,-4.317,51,39.97,-1.0,,-1.0
SUI/USDT,0.06,True,False,True,55.0,85.0,0.8,0.03,0.05,36,0.42,0.1,-0.043,-4.3,64.81,1.17,54,0.2475,3,3,66.67,66.67,33.33,0.79,1.037,0.843,-2.113,36,39.71,-1.0,,-1.0
SUI/USDT,0.03,True,True,True,60.0,90.0,1.0,0.03,0.04,36,-4.42,-0.89,-0.051,-5.1,56.06,0.81,66,-0.3293,3,3,66.67,66.67,66.67,-0.39,-1.12,1.04,-2.217,37,39.53,-1.0,,-1.0
SUI/USDT,0.03,False,True,True,55.0,95.0,0.8,0.03,0.07,12,-4.15,-0.6,-0.0702,-7.02,57.64,0.91,144,-0.1136,3,3,66.67,66.67,66.67,-0.453,-0.583,1.017,-2.897,86,39.51,-1.0,,-1.0
SUI/USDT,0.05,True,False,False,60.0,90.0,0.8,0.03,0.06,12,-13.96,-1.17,-0.2013,-20.13,54.89,0.87,368,-0.1949,3,3,66.67,66.67,66.67,-0.963,-0.477,1.057,-4.523,146,39.44,-1.0,,-1.0
SUI/USDT,0.03,True,False,False,65.0,95.0,0.8,0.02,0.06,24,-19.97,-1.55,-0.2286,-22.86,67.54,0.81,422,-0.2905,3,3,66.67,66.67,66.67,-1.6,-0.71,1.057,-5.687,169,39.35,-1.0,,-1.0
SUI/USDT,0.07,False,False,False,55.0,95.0,0.8,0.02,0.04,12,-16.2,-1.73,-0.2527,-25.27,59.32,0.81,354,-0.2573,3,3,66.67,66.67,66.67,-1.033,-0.437,1.13,-4.403,136,39.28,-1.0,,-1.0
SUI/USDT,0.06,False,True,False,55.0,95.0,0.8,0.03,0.07,24,-15.42,-1.27,-0.2229,-22.29,58.7,0.78,230,-0.4459,3,3,66.67,66.67,66.67,-0.33,0.06,1.147,-5.303,96,38.91,-1.0,,-1.0
SUI/USDT,0.04,True,True,True,65.0,95.0,0.8,0.03,0.06,24,-3.14,-0.61,-0.0392,-3.92,61.36,0.74,44,-0.4483,3,3,66.67,66.67,66.67,-0.69,-0.817,0.943,-2.497,28,38.79,-1.0,,-1.0
SUI/USDT,0.07,True,False,False,65.0,95.0,0.8,0.02,0.06,24,-16.74,-1.75,-0.2381,-23.81,65.22,0.72,230,-0.4819,3,3,66.67,66.67,66.67,-1.013,-0.317,1.16,-4.36,87,38.74,-1.0,,-1.0
SUI/USDT,0.07,True,False,False,60.0,90.0,0.8,0.02,0.04,36,-16.86,-1.92,-0.2423,-24.23,61.81,0.76,288,-0.3751,3,3,66.67,66.67,66.67,-0.85,-0.337,1.117,-3.933,105,38.49,-1.0,,-1.0
SUI/USDT,0.06,True,True,False,65.0,95.0,0.8,0.04,0.07,24,-14.89,-1.21,-0.2158,-21.58,52.36,0.77,191,-0.5155,3,3,66.67,66.67,66.67,0.203,0.263,1.14,-4.843,75,38.48,-1.0,,-1.0
SUI/USDT,0.06,True,False,True,60.0,90.0,0.8,0.03,0.07,24,-1.76,-0.32,-0.0556,-5.56,64.29,0.88,42,-0.2198,3,3,66.67,66.67,33.33,-0.05,0.117,0.637,-2.533,28,38.3,-1.0,,-1.0
SUI/USDT,0.05,False,True,False,55.0,95.0,0.8,0.03,0.07,24,-16.76,-1.26,-0.2213,-22.13,58.99,0.8,278,-0.3811,3,3,66.67,66.67,66.67,-0.647,-0.187,1.083,-5.203,115,38.27,-1.0,,-1.0
SUI/USDT,0.06,True,False,False,60.0,90.0,0.8,0.02,0.04,36,-15.47,-1.55,-0.2227,-22.27,63.98,0.84,372,-0.2306,3,3,66.67,66.67,66.67,-1.11,-0.613,1.023,-4.343,137,38.21,-1.0,,-1.0
SUI/USDT,0.06,True,False,False,65.0,95.0,0.8,0.03,0.07,36,-12.09,-0.91,-0.2302,-23.02,62.44,0.85,221,-0.3104,3,3,66.67,66.67,66.67,-0.197,0.053,1.123,-5.457,89,38.11,-1.0,,-1.0
SUI/USDT,0.07,False,True,False,55.0,95.0,0.8,0.03,0.07,24,-14.28,-1.29,-0.24,-24.0,59.24,0.74,184,-0.5362,3,3,66.67,66.67,66.67,-0.743,-0.137,1.157,-5.283,72,38.05,-1.0,,-1.0
SUI/USDT,0.07,True,True,False,55.0,85.0,0.8,0.02,0.04,12,-11.2,-1.61,-0.1456,-14.56,58.45,0.79,219,-0.2769,3,3,66.67,66.67,66.67,-0.817,-0.61,0.94,-3.003,73,38.0,-1.0,,-1.0
SUI/USDT,0.03,True,True,False,60.0,90.0,1.0,0.02,0.07,24,-17.4,-1.36,-0.2126,-21.26,69.78,0.82,364,-0.2747,3,3,66.67,66.67,66.67,-2.11,-1.03,0.943,-5.62,137,37.93,-1.0,,-1.0
SUI/USDT,0.04,False,True,False,55.0,95.0,1.0,0.03,0.04,36,-20.5,-1.64,-0.2383,-23.83,53.43,0.82,408,-0.3174,3,3,66.67,66.67,66.67,-1.997,-0.92,0.953,-5.22,163,37.76,-1.0,,-1.0
SUI/USDT,0.05,True,False,False,65.0,95.0,0.8,0.03,0.07,36,-11.82,-0.82,-0.2096,-20.96,62.96,0.87,243,-0.2698,3,3,66.67,66.67,66.67,-0.803,-0.297,1.05,-5.89,99,37.5,-1.0,,-1.0
SUI/USDT,0.04,True,False,True,65.0,95.0,0.8,0.04,0.07,36,0.39,0.09,-0.0589,-5.89,67.21,1.14,61,0.2687,3,3,33.33,33.33,33.33,-0.69,-0.733,1.53,-4.6,37,37.19,-1.0,,-1.0
SUI/USDT,0.07,True,True,False,55.0,85.0,0.8,0.03,0.07,12,-11.51,-1.33,-0.1646,-16.46,53.89,0.76,180,-0.4068,3,3,66.67,66.67,66.67,-0.38,-0.207,0.993,-3.257,67,36.98,-1.0,,-1.0
SUI/USDT,0.06,True,True,False,65.0,95.0,0.8,0.03,0.07,36,-14.47,-1.18,-0.2322,-23.22,61.19,0.79,201,-0.4632,3,3,66.67,66.67,66.67,-0.783,-0.25,1.08,-5.47,80,36.95,-1.0,,-1.0
SUI/USDT,0.07,True,True,False,60.0,90.0,0.8,0.04,0.05,36,-16.87,-1.51,-0.2395,-23.95,48.02,0.71,177,-0.7048,3,3,66.67,66.67,66.67,-0.527,-0.183,1.073,-4.993,63,36.3,-1.0,,-1.0
SUI/USDT,0.07,True,False,False,65.0,95.0,0.8,0.03,0.07,36,-12.83,-1.09,-0.2394,-23.94,61.83,0.8,186,-0.4326,3,3,66.67,66.67,66.67,-0.717,-0.157,1.06,-5.457,75,36.16,-1.0,,-1.0
SUI/USDT,0.06,True,True,False,65.0,95.0,1.0,0.03,0.05,12,-15.44,-1.79,-0.2134,-21.34,51.15,0.71,217,-0.4835,3,3,66.67,66.67,66.67,-1.75,-0.953,0.963,-4.41,81,36.07,-1.0,,-1.0
SUI/USDT,0.07,True,True,False,65.0,95.0,0.8,0.04,0.07,24,-18.05,-1.64,-0.2358,-23.58,50.33,0.64,153,-0.8923,3,3,66.67,66.67,66.67,-0.607,-0.157,1.047,-4.96,59,35.58,-1.0,,-1.0
SUI/USDT,0.07,True,True,False,65.0,95.0,0.8,0.03,0.07,36,-16.6,-1.55,-0.2454,-24.54,59.15,0.7,164,-0.7375,3,3,66.67,66.67,66.67,-1.41,-0.617,0.957,-5.6,64,34.51,-1.0,,-1.0
SUI/USDT,0.03,False,False,True,55.0,95.0,0.8,0.03,0.04,36,-3.39,-0.32,-0.0835,-8.35,57.14,1.01,189,0.0117,3,3,33.33,66.67,66.67,0.413,0.2,1.213,-3.32,108,30.95,-1.0,,-1.0
SUI/USDT,0.08,False,False,False,55.0,95.0,0.8,0.03,0.05,12,-14.75,-1.52,-0.2591,-25.91,51.49,0.75,235,-0.4086,3,3,33.33,33.33,33.33,-1.04,-0.267,1.423,-4.737,88,30.81,-1.0,,-1.0
SUI/USDT,0.03,False,False,True,55.0,95.0,0.8,0.04,0.07,12,-1.8,-0.16,-0.0606,-6.06,55.34,1.05,206,0.0532,3,3,33.33,33.33,100.0,-0.093,-0.017,1.147,-3.7,114,30.48,-1.0,,-1.0
SUI/USDT,0.03,True,False,False,55.0,85.0,0.8,0.04,0.06,36,-6.63,-0.27,-0.1589,-15.89,55.68,1.01,431,0.0247,3,3,33.33,66.67,100.0,0.883,0.37,1.14,-7.487,177,30.4,-1.0,,-1.0
SUI/USDT,0.04,True,True,True,60.0,90.0,1.0,0.03,0.04,36,-0.28,-0.05,-0.0299,-2.99,63.64,1.09,44,0.1286,3,3,33.33,33.33,33.33,0.087,-0.653,1.177,-2.053,28,29.92,-1.0,,-1.0
SUI/USDT,0.04,True,False,True,65.0,95.0,0.8,0.04,0.06,12,-2.44,-0.45,-0.0378,-3.78,56.72,0.87,67,-0.173,3,3,33.33,66.67,66.67,-0.48,-0.43,1.163,-2.437,41,29.7,-1.0,,-1.0
SUI/USDT,0.08,False,False,False,55.0,95.0,0.8,0.02,0.04,12,-15.35,-1.79,-0.2447,-24.47,57.64,0.77,288,-0.3196,3,3,33.33,33.33,33.33,-1.51,-0.653,1.307,-4.417,102,29.55,-1.0,,-1.0
SUI/USDT,0.07,True,True,False,55.0,85.0,0.8,0.04,0.06,36,-10.1,-0.87,-0.173,-17.3,52.23,0.81,157,-0.4369,3,3,33.33,33.33,33.33,0.633,0.417,1.273,-4.26,56,29.24,-1.0,,-1.0
SUI/USDT,0.05,True,False,True,55.0,85.0,0.8,0.02,0.04,24,-3.2,-0.63,-0.0535,-5.35,62.96,0.88,81,-0.1624,3,3,33.33,33.33,66.67,0.04,-0.047,1.147,-2.147,51,29.12,-1.0,,-1.0
SUI/USDT,0.04,False,True,True,55.0,95.0,0.8,0.02,0.05,36,-1.57,-0.24,-0.0381,-3.81,68.75,0.98,96,-0.0301,3,3,33.33,33.33,66.67,0.08,0.0,1.11,-2.55,64,29.0,-1.0,,-1.0
SUI/USDT,0.03,False,True,True,55.0,95.0,0.8,0.03,0.04,24,-4.7,-0.63,-0.0872,-8.72,53.15,0.92,143,-0.1219,3,3,33.33,33.33,66.67,-0.027,0.013,1.133,-2.893,86,28.67,-1.0,,-1.0
SUI/USDT,0.05,True,False,True,65.0,95.0,0.8,0.04,0.06,12,-3.47,-0.75,-0.036,-3.6,53.19,0.72,47,-0.4168,3,3,33.33,33.33,33.33,-0.3,-0.397,1.11,-2.063,30,28.44,-1.0,,-1.0
SUI/USDT,0.05,True,True,False,55.0,85.0,1.0,0.03,0.04,24,-4.28,-0.37,-0.1115,-11.15,59.64,1.0,275,0.0019,3,3,33.33,33.33,66.67,-0.493,-0.283,1.067,-4.43,106,28.32,-1.0,,-1.0
SUI/USDT,0.06,True,True,False,55.0,85.0,1.0,0.03,0.04,24,-6.23,-0.65,-0.102,-10.2,57.59,0.93,224,-0.1191,3,3,33.33,33.33,33.33,-0.097,-0.087,1.08,-3.933,80,28.21,-1.0,,-1.0
SUI/USDT,0.08,True,False,False,55.0,85.0,0.8,0.03,0.04,24,-6.19,-0.63,-0.1662,-16.62,56.35,0.94,197,-0.0931,3,3,33.33,33.33,66.67,0.2,0.337,1.177,-3.673,65,28.01,-1.0,,-1.0
SUI/USDT,0.05,True,True,False,55.0,85.0,1.0,0.02,0.05,36,-10.01,-1.0,-0.1267,-12.67,70.21,0.89,282,-0.1654,3,3,33.33,33.33,33.33,-0.71,-0.447,1.067,-4.003,105,27.98,-1.0,,-1.0
SUI/USDT,0.03,True,True,True,65.0,95.0,0.8,0.04,0.06,12,-5.99,-1.28,-0.0613,-6.13,48.28,0.55,58,-0.6834,3,3,33.33,33.33,33.33,-0.633,-0.853,1.113,-2.23,37,27.93,-1.0,,-1.0
SUI/USDT,0.05,False,False,False,55.0,95.0,0.8,0.04,0.07,24,-12.85,-0.83,-0.2097,-20.97,54.01,0.87,287,-0.2591,3,3,33.33,33.33,100.0,0.74,0.42,1.167,-4.87,123,27.72,-1.0,,-1.0
SUI/USDT,0.04,True,False,True,60.0,90.0,0.8,0.02,0.06,12,-4.57,-0.83,-0.0541,-5.41,62.14,0.81,103,-0.2406,3,3,33.33,33.33,33.33,-0.29,-0.4,1.06,-2.963,63,27.64,-1.0,,-1.0
SUI/USDT,0.03,True,True,False,55.0,85.0,1.0,0.02,0.05,36,-13.57,-1.08,-0.1621,-16.21,69.52,0.9,433,-0.147,3,3,33.33,33.33,33.33,-1.007,-0.56,0.983,-5.547,166,27.54,-1.0,,-1.0
SUI/USDT,0.03,False,True,False,55.0,95.0,0.8,0.04,0.07,12,-16.89,-1.1,-0.2352,-23.52,50.72,0.9,554,-0.135,3,3,33.33,33.33,33.33,-2.07,-0.737,1.023,-5.96,228,27.46,-1.0,,-1.0
SUI/USDT,0.05,True,True,False,55.0,85.0,0.8,0.03,0.07,12,-11.97,-1.07,-0.1462,-14.62,54.05,0.85,296,-0.2254,3,3,33.33,33.33,66.67,-0.453,-0.27,1.057,-3.903,113,27.41,-1.0,,-1.0
SUI/USDT,0.04,True,True,False,55.0,85.0,1.0,0.03,0.04,24,-7.0,-0.56,-0.1426,-14.26,58.33,0.97,336,-0.0393,3,3,33.33,33.33,33.33,-0.703,-0.44,1.013,-4.707,124,27.13,-1.0,,-1.0
SUI/USDT,0.03,True,False,True,60.0,90.0,0.8,0.02,0.06,12,-2.92,-0.44,-0.0536,-5.36,61.59,0.94,138,-0.0678,3,3,33.33,33.33,33.33,-0.427,-0.523,1.003,-2.917,74,26.95,-1.0,,-1.0
SUI/USDT,0.04,True,True,False,55.0,85.0,0.8,0.03,0.07,12,-14.59,-1.2,-0.1684,-16.84,53.72,0.84,376,-0.2249,3,3,33.33,33.33,33.33,-0.7,-0.397,1.01,-4.483,142,26.85,-1.0,,-1.0
SUI/USDT,0.04,True,False,False,60.0,90.0,0.8,0.03,0.06,12,-16.72,-1.29,-0.1997,-19.97,54.05,0.87,457,-0.1766,3,3,33.33,33.33,33.33,-1.857,-0.94,0.937,-5.617,180,26.79,-1.0,,-1.0
SUI/USDT,0.04,False,False,False,55.0,95.0,0.8,0.03,0.05,12,-22.34,-1.6,-0.2622,-26.22,53.11,0.85,595,-0.2098,3,3,33.33,33.33,33.33,-1.807,-0.78,0.99,-6.2,247,26.76,-1.0,,-1.0
SUI/USDT,0.04,True,True,True,55.0,85.0,1.0,0.02,0.04,24,-1.67,-0.46,-0.0333,-3.33,66.04,0.92,53,-0.1022,3,3,33.33,33.33,33.33,-0.247,-1.143,1.013,-1.957,32,26.66,-1.0,,-1.0
SUI/USDT,0.06,False,True,True,55.0,95.0,0.8,0.02,0.05,36,-4.12,-0.93,-0.0477,-4.77,62.79,0.66,43,-0.5997,3,3,33.33,33.33,33.33,-0.403,-0.447,1.037,-1.823,30,26.61,-1.0,,-1.0
SUI/USDT,0.03,True,False,True,65.0,95.0,0.8,0.04,0.06,12,-2.57,-0.41,-0.0444,-4.44,53.49,0.87,86,-0.1559,3,3,33.33,33.33,33.33,-0.883,-0.703,0.897,-2.557,52,26.5,-1.0,,-1.0
SUI/USDT,0.04,True,True,False,55.0,85.0,1.0,0.02,0.05,36,-14.1,-1.27,-0.1635,-16.35,68.7,0.85,345,-0.2365,3,3,33.33,33.33,33.33,-1.233,-0.78,0.973,-4.7,125,26.4,-1.0,,-1.0
SUI/USDT,0.08,True,True,False,55.0,85.0,1.0,0.02,0.05,36,-4.11,-0.57,-0.0706,-7.06,70.68,0.94,133,-0.0822,3,3,33.33,33.33,33.33,-0.753,-1.013,0.84,-2.653,38,26.35,-1.0,,-1.0
SUI/USDT,0.05,True,False,False,60.0,90.0,0.8,0.02,0.04,36,-16.06,-1.49,-0.2014,-20.14,64.24,0.85,425,-0.2113,3,3,33.33,33.33,66.67,-1.4,-0.783,0.96,-4.807,159,26.34,-1.0,,-1.0
SUI/USDT,0.03,True,True,False,60.0,90.0,0.8,0.04,0.05,36,-14.58,-0.86,-0.1864,-18.64,54.03,0.91,385,-0.1768,3,3,33.33,33.33,33.33,-2.253,-0.853,0.917,-7.52,150,26.26,-1.0,,-1.0
SUI/USDT,0.03,True,True,True,55.0,85.0,1.0,0.02,0.04,24,-4.58,-1.02,-0.0522,-5.22,60.98,0.81,82,-0.264,3,3,33.33,33.33,66.67,-0.663,-1.407,0.89,-2.287,45,26.23,-1.0,,-1.0
SUI/USDT,0.05,False,True,True,55.0,95.0,0.8,0.04,0.06,36,-4.02,-0.61,-0.0636,-6.36,57.41,0.8,54,-0.4221,3,3,33.33,33.33,66.67,-0.3,-0.377,1.033,-3.333,36,26.22,-1.0,,-1.0
SUI/USDT,0.04,True,True,True,55.0,85.0,0.8,0.03,0.05,36,-3.28,-0.53,-0.0475,-4.75,60.0,0.87,70,-0.2309,3,3,33.33,33.33,33.33,-0.573,-0.503,0.973,-3.237,43,26.21,-1.0,,-1.0
SUI/USDT,0.04,False,True,True,55.0,95.0,0.8,0.03,0.04,24,-3.9,-0.65,-0.0621,-6.21,54.08,0.87,98,-0.1823,3,3,33.33,33.33,66.67,-0.483,-0.32,0.99,-2.923,65,26.15,-1.0,,-1.0
SUI/USDT,0.03,True,False,True,65.0,95.0,0.8,0.02,0.07,36,-1.75,-0.24,-0.0584,-5.84,74.42,0.96,86,-0.0522,3,3,33.33,33.33,33.33,-0.977,-0.853,0.867,-3.273,48,26.11,-1.0,,-1.0
SUI/USDT,0.03,True,True,True,55.0,85.0,1.0,0.02,0.07,12,-5.05,-1.11,-0.0569,-5.69,58.54,0.71,82,-0.3743,3,3,33.33,33.33,66.67,-0.997,-1.61,0.803,-2.497,45,26.1,-1.0,,-1.0
SUI/USDT,0.06,True,True,False,55.0,85.0,0.8,0.02,0.04,12,-13.32,-1.68,-0.1527,-15.27,58.78,0.81,296,-0.2469,3,3,33.33,33.33,66.67,-0.757,-0.623,0.94,-3.39,104,26.09,-1.0,,-1.0
SUI/USDT,0.05,True,True,True,55.0,85.0,0.8,0.04,0.05,24,-5.0,-1.06,-0.0575,-5.75,52.38,0.64,42,-0.7377,3,3,33.33,33.33,33.33,-0.757,-0.797,1.023,-2.45,26,26.04,-1.0,,-1.0
SUI/USDT,0.03,False,True,False,55.0,95.0,1.0,0.02,0.06,12,-25.26,-2.18,-0.2709,-27.09,59.96,0.79,552,-0.282,3,3,33.33,33.33,66.67,-2.83,-1.403,0.91,-5.58,224,25.98,-1.0,,-1.0
SUI/USDT,0.05,False,True,True,55.0,95.0,0.8,0.03,0.04,24,-3.96,-0.86,-0.0544,-5.44,52.38,0.8,63,-0.3329,3,3,33.33,33.33,33.33,-0.27,-0.417,0.963,-2.207,44,25.93,-1.0,,-1.0
SUI/USDT,0.06,False,True,True,55.0,95.0,0.8,0.04,0.06,36,-4.04,-0.74,-0.0619,-6.19,52.5,0.72,40,-0.6533,3,3,33.33,33.33,66.67,-0.06,-0.223,1.023,-2.86,27,25.89,-1.0,,-1.0
SUI/USDT,0.05,False,True,True,55.0,95.0,0.8,0.02,0.05,36,-4.11,-0.8,-0.0542,-5.42,66.1,0.76,59,-0.3964,3,3,33.33,33.33,66.67,-0.503,-0.61,0.967,-2.32,41,25.89,-1.0,,-1.0
SUI/USDT,0.06,True,True,False,55.0,85.0,1.0,0.02,0.05,36,-10.88,-1.23,-0.1356,-13.56,68.72,0.82,227,-0.2804,3,3,33.33,33.33,33.33,-0.557,-0.457,1.007,-3.613,77,25.85,-1.0,,-1.0
SUI/USDT,0.06,True,False,True,65.0,95.0,0.8,0.02,0.07,36,-2.43,-0.5,-0.0473,-4.73,70.0,0.8,40,-0.332,3,3,33.33,33.33,0.0,-0.767,-0.457,0.4,-2.66,26,25.84,-1.0,,-1.0
SUI/USDT,0.03,True,True,False,60.0,90.0,1.0,0.02,0.04,36,-20.37,-1.89,-0.2236,-22.36,63.59,0.81,434,-0.2728,3,3,33.33,33.33,33.33,-2.6,-1.49,0.92,-5.527,171,25.83,-1.0,,-1.0
SUI/USDT,0.03,True,True,True,55.0,85.0,0.8,0.03,0.05,36,-4.6,-0.61,-0.0748,-7.48,58.59,0.87,99,-0.2328,3,3,33.33,33.33,66.67,-0.773,-0.6,0.92,-3.027,57,25.81,-1.0,,-1.0
SUI/USDT,0.03,True,False,False,65.0,95.0,0.8,0.03,0.07,36,-12.64,-0.75,-0.2096,-20.96,65.06,0.93,352,-0.1435,3,3,33.33,66.67,66.67,-1.207,-0.437,1.03,-6.423,139,25.8,-1.0,,-1.0
SUI/USDT,0.05,True,False,True,65.0,95.0,0.8,0.02,0.07,36,-2.48,-0.43,-0.0537,-5.37,72.55,0.86,51,-0.2281,3,3,33.33,33.33,33.33,-1.137,-1.02,0.897,-3.26,32,25.8,-1.0,,-1.0
SUI/USDT,0.03,True,True,True,65.0,95.0,0.8,0.03,0.06,24,-4.34,-0.71,-0.0581,-5.81,56.67,0.76,60,-0.4239,3,3,33.33,33.33,33.33,-0.44,-0.487,0.923,-2.377,39,25.79,-1.0,,-1.0
SUI/USDT,0.03,True,True,True,60.0,90.0,1.0,0.02,0.06,12,-6.01,-1.49,-0.0624,-6.24,56.52,0.63,69,-0.5372,3,3,33.33,33.33,66.67,-1.057,-1.723,0.77,-2.237,38,25.78,-1.0,,-1.0
